"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test API with special characters","2","Test API with special characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"Test that valid anagrams are detected","1","Test valid anagrams: listen and silent","tests.unit","Thu Dec 04 10:49:52 UTC 2025","passed","Thu Dec 04 10:49:52 UTC 2025","TestSortedAnagramValidator","test_anagram_checker","",""
"Test API with special characters","2","Test API with special characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"Test that uppercase letters are converted to lowercase","0","Test lowercase conversion","tests.unit","Thu Dec 04 10:49:52 UTC 2025","passed","Thu Dec 04 10:49:52 UTC 2025","TestCaseInsensitiveNormalizer","test_anagram_checker","",""
"Test API with wrong content type","2","Test API with wrong content type","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with repeated characters","2","Test API with repeated characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1886","test_check_if_two_strings_are_anagrams_part_2[ma\xf1ana-a\xf1anam-true]","tests.bdd","Thu Dec 04 10:51:17 UTC 2025","passed","Thu Dec 04 10:51:19 UTC 2025","","test_anagram_ui","",""
"BDD: Given inputs, when checking via API, then result matches expected","2","BDD: Check if two strings are anagrams via API","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2106","test_check_if_two_strings_are_anagrams_part_2[na\xefve-ve\xefan-true]","tests.bdd","Thu Dec 04 10:51:25 UTC 2025","passed","Thu Dec 04 10:51:28 UTC 2025","","test_anagram_ui","",""
"Test API with Unicode and international characters","2","Test API with Unicode characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2135","test_check_if_two_strings_are_anagrams_part_1[conversation-voices rant on-true]","tests.bdd","Thu Dec 04 10:50:32 UTC 2025","passed","Thu Dec 04 10:50:34 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2084","test_check_if_two_strings_are_anagrams_part_2[aaaa-aaaaa-false]","tests.bdd","Thu Dec 04 10:52:00 UTC 2025","passed","Thu Dec 04 10:52:02 UTC 2025","","test_anagram_ui","",""
"BDD: Given inputs, when checking via API, then result matches expected","2","BDD: Check if two strings are anagrams via API","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1976","test_check_if_two_strings_are_anagrams_part_2[1000-0001-true]","tests.bdd","Thu Dec 04 10:52:22 UTC 2025","passed","Thu Dec 04 10:52:24 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1885","test_check_if_two_strings_are_anagrams_part_1[hello_world-world_hello-true]","tests.bdd","Thu Dec 04 10:51:05 UTC 2025","passed","Thu Dec 04 10:51:07 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1897","test_check_if_two_strings_are_anagrams_part_1[!!-!!-true]","tests.bdd","Thu Dec 04 10:50:45 UTC 2025","passed","Thu Dec 04 10:50:47 UTC 2025","","test_anagram_ui","",""
"Test API with mixed alphanumeric strings","1","Test API with mixed alphanumeric","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2131","test_check_if_two_strings_are_anagrams_part_2[LISTEN-silent-true]","tests.bdd","Thu Dec 04 10:51:49 UTC 2025","passed","Thu Dec 04 10:51:51 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1897","test_check_if_two_strings_are_anagrams_part_1[ab-ba-true]","tests.bdd","Thu Dec 04 10:50:39 UTC 2025","passed","Thu Dec 04 10:50:41 UTC 2025","","test_anagram_ui","",""
"BDD: Given inputs, when checking via API, then result matches expected","2","BDD: Check if two strings are anagrams via API","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","796","test_check_if_two_strings_are_anagrams_part_1[a-b-error]","tests.bdd","Thu Dec 04 10:50:48 UTC 2025","passed","Thu Dec 04 10:50:49 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2132","test_check_if_two_strings_are_anagrams_part_2[Z\xfcrich-hcir\xfcZ-true]","tests.bdd","Thu Dec 04 10:51:32 UTC 2025","passed","Thu Dec 04 10:51:34 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1973","test_check_if_two_strings_are_anagrams_part_1[hello-world-false]","tests.bdd","Thu Dec 04 10:51:19 UTC 2025","passed","Thu Dec 04 10:51:21 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1969","test_check_if_two_strings_are_anagrams_part_2[HeLLo-oLLeH-true]","tests.bdd","Thu Dec 04 10:52:33 UTC 2025","passed","Thu Dec 04 10:52:35 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2238","test_check_if_two_strings_are_anagrams_part_1[!!-!!-true]","tests.bdd","Thu Dec 04 10:50:54 UTC 2025","passed","Thu Dec 04 10:50:57 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","779","test_check_if_two_strings_are_anagrams_part_2[0-0-error]","tests.bdd","Thu Dec 04 10:51:29 UTC 2025","passed","Thu Dec 04 10:51:29 UTC 2025","","test_anagram_ui","",""
"Test API endpoint with valid anagrams","2","Test API check endpoint with valid anagrams","tests.api","Thu Dec 04 10:49:53 UTC 2025","passed","Thu Dec 04 10:49:53 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2095","test_check_if_two_strings_are_anagrams_part_2[hello-h\xebllo-false]","tests.bdd","Thu Dec 04 10:51:28 UTC 2025","passed","Thu Dec 04 10:51:30 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1903","test_check_if_two_strings_are_anagrams_part_2[The Morse Code-Here come dots-true]","tests.bdd","Thu Dec 04 10:51:54 UTC 2025","passed","Thu Dec 04 10:51:56 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1980","test_check_if_two_strings_are_anagrams_part_2[caf\xe9-\xe9fac-true]","tests.bdd","Thu Dec 04 10:52:08 UTC 2025","passed","Thu Dec 04 10:52:10 UTC 2025","","test_anagram_ui","",""
"Test various valid anagram pairs","1","Test check method with valid anagrams","tests.unit","Thu Dec 04 10:49:52 UTC 2025","passed","Thu Dec 04 10:49:52 UTC 2025","TestAnagramChecker","test_anagram_checker","",""
"Test API with Unicode and international characters","1","Test API with Unicode characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1881","test_check_if_two_strings_are_anagrams_part_2[AbC-CbA-true]","tests.bdd","Thu Dec 04 10:51:32 UTC 2025","passed","Thu Dec 04 10:51:33 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1967","test_check_if_two_strings_are_anagrams_part_2[abcdefghijklmnopqrst-tsrqponmlkjihgfedcba-true]","tests.bdd","Thu Dec 04 10:52:46 UTC 2025","passed","Thu Dec 04 10:52:48 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","920","test_check_if_two_strings_are_anagrams_part_2[0-0-error]","tests.bdd","Thu Dec 04 10:52:26 UTC 2025","passed","Thu Dec 04 10:52:27 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2133","test_check_if_two_strings_are_anagrams_part_1[rat-car-false]","tests.bdd","Thu Dec 04 10:50:43 UTC 2025","passed","Thu Dec 04 10:50:45 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1995","test_check_if_two_strings_are_anagrams_part_1[Aa-aA-true]","tests.bdd","Thu Dec 04 10:51:37 UTC 2025","passed","Thu Dec 04 10:51:39 UTC 2025","","test_anagram_ui","",""
"Inputs shorter than configured min length should be rejected","2","Test API enforces min input length","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2132","test_check_if_two_strings_are_anagrams_part_2[aaa-aaa-true]","tests.bdd","Thu Dec 04 10:51:53 UTC 2025","passed","Thu Dec 04 10:51:55 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","781","test_check_if_two_strings_are_anagrams_part_1[!-!-error]","tests.bdd","Thu Dec 04 10:50:51 UTC 2025","passed","Thu Dec 04 10:50:52 UTC 2025","","test_anagram_ui","",""
"Test API with numeric strings","2","Test API with numeric strings","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2152","test_check_if_two_strings_are_anagrams_part_2[abcabc-bcabca-true]","tests.bdd","Thu Dec 04 10:52:02 UTC 2025","passed","Thu Dec 04 10:52:04 UTC 2025","","test_anagram_ui","",""
"Test various valid anagram pairs","0","Test check method with valid anagrams","tests.unit","Thu Dec 04 10:49:52 UTC 2025","passed","Thu Dec 04 10:49:52 UTC 2025","TestAnagramChecker","test_anagram_checker","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1902","test_check_if_two_strings_are_anagrams_part_1[school master-the classroom-true]","tests.bdd","Thu Dec 04 10:50:27 UTC 2025","passed","Thu Dec 04 10:50:29 UTC 2025","","test_anagram_ui","",""
"Test API with mixed alphanumeric strings","1","Test API with mixed alphanumeric","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1073","test_check_if_two_strings_are_anagrams_part_1[a-a-error]","tests.bdd","Thu Dec 04 10:50:57 UTC 2025","passed","Thu Dec 04 10:50:58 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1916","test_check_if_two_strings_are_anagrams_part_1[a b c-cba-true]","tests.bdd","Thu Dec 04 10:50:57 UTC 2025","passed","Thu Dec 04 10:50:59 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1997","test_check_if_two_strings_are_anagrams_part_1[hello_world-world_hello-true]","tests.bdd","Thu Dec 04 10:52:02 UTC 2025","passed","Thu Dec 04 10:52:04 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","932","test_check_if_two_strings_are_anagrams_part_1[!-!-error]","tests.bdd","Thu Dec 04 10:51:47 UTC 2025","passed","Thu Dec 04 10:51:48 UTC 2025","","test_anagram_ui","",""
"Test API with repeated characters","2","Test API with repeated characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2138","test_check_if_two_strings_are_anagrams_part_2[ma\xf1ana-a\xf1anam-true]","tests.bdd","Thu Dec 04 10:51:30 UTC 2025","passed","Thu Dec 04 10:51:32 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1994","test_check_if_two_strings_are_anagrams_part_2[Astronomer-Moon starer-true]","tests.bdd","Thu Dec 04 10:52:50 UTC 2025","passed","Thu Dec 04 10:52:52 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2120","test_check_if_two_strings_are_anagrams_part_2[ABC-abc-true]","tests.bdd","Thu Dec 04 10:51:44 UTC 2025","passed","Thu Dec 04 10:51:47 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2102","test_check_if_two_strings_are_anagrams_part_1[a-b-c-c-b-a-true]","tests.bdd","Thu Dec 04 10:51:14 UTC 2025","passed","Thu Dec 04 10:51:17 UTC 2025","","test_anagram_ui","",""
"Test various valid anagram pairs","0","Test check method with valid anagrams","tests.unit","Thu Dec 04 10:49:52 UTC 2025","passed","Thu Dec 04 10:49:52 UTC 2025","TestAnagramChecker","test_anagram_checker","",""
"Test API with special characters","2","Test API with special characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1981","test_check_if_two_strings_are_anagrams_part_2[na\xefve-ve\xefan-true]","tests.bdd","Thu Dec 04 10:52:10 UTC 2025","passed","Thu Dec 04 10:52:12 UTC 2025","","test_anagram_ui","",""
"Test API with various whitespace scenarios","2","Test API with whitespace variations","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with mixed alphanumeric strings","1","Test API with mixed alphanumeric","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"Test API with Unicode and international characters","2","Test API with Unicode characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2123","test_check_if_two_strings_are_anagrams_part_2[aaa-aab-false]","tests.bdd","Thu Dec 04 10:51:55 UTC 2025","passed","Thu Dec 04 10:51:58 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1963","test_check_if_two_strings_are_anagrams_part_2[AbC-CbA-true]","tests.bdd","Thu Dec 04 10:52:29 UTC 2025","passed","Thu Dec 04 10:52:31 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2089","test_check_if_two_strings_are_anagrams_part_2[abcdefghijklmnopqrst-tsrqponmlkjihgfedcba-true]","tests.bdd","Thu Dec 04 10:52:04 UTC 2025","passed","Thu Dec 04 10:52:06 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2101","test_check_if_two_strings_are_anagrams_part_1[a b c-cba-true]","tests.bdd","Thu Dec 04 10:51:08 UTC 2025","passed","Thu Dec 04 10:51:10 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1981","test_check_if_two_strings_are_anagrams_part_2[ma\xf1ana-a\xf1anam-true]","tests.bdd","Thu Dec 04 10:52:14 UTC 2025","passed","Thu Dec 04 10:52:16 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2106","test_check_if_two_strings_are_anagrams_part_1[hello-olleh-true]","tests.bdd","Thu Dec 04 10:51:06 UTC 2025","passed","Thu Dec 04 10:51:08 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2000","test_check_if_two_strings_are_anagrams_part_2[A decimal point-Im a dot in place-true]","tests.bdd","Thu Dec 04 10:52:54 UTC 2025","passed","Thu Dec 04 10:52:56 UTC 2025","","test_anagram_ui","",""
"Test that spaces are removed","0","Test space removal","tests.unit","Thu Dec 04 10:49:52 UTC 2025","passed","Thu Dec 04 10:49:52 UTC 2025","TestCaseInsensitiveNormalizer","test_anagram_checker","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2134","test_check_if_two_strings_are_anagrams_part_2[caf\xe9-\xe9fac-true]","tests.bdd","Thu Dec 04 10:51:23 UTC 2025","passed","Thu Dec 04 10:51:25 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2133","test_check_if_two_strings_are_anagrams_part_1[hello!-!olleh-true]","tests.bdd","Thu Dec 04 10:51:10 UTC 2025","passed","Thu Dec 04 10:51:12 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1975","test_check_if_two_strings_are_anagrams_part_2[123-321-true]","tests.bdd","Thu Dec 04 10:52:18 UTC 2025","passed","Thu Dec 04 10:52:20 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2177","test_check_if_two_strings_are_anagrams_part_2[1000-0001-true]","tests.bdd","Thu Dec 04 10:51:39 UTC 2025","passed","Thu Dec 04 10:51:41 UTC 2025","","test_anagram_ui","",""
"Test various valid anagram pairs","0","Test check method with valid anagrams","tests.unit","Thu Dec 04 10:49:52 UTC 2025","passed","Thu Dec 04 10:49:52 UTC 2025","TestAnagramChecker","test_anagram_checker","",""
"Test API case insensitivity","2","Test API with case sensitivity","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1959","test_check_if_two_strings_are_anagrams_part_1[a-b-c-c-b-a-true]","tests.bdd","Thu Dec 04 10:52:00 UTC 2025","passed","Thu Dec 04 10:52:02 UTC 2025","","test_anagram_ui","",""
"Test API with various whitespace scenarios","2","Test API with whitespace variations","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1898","test_check_if_two_strings_are_anagrams_part_2[1000-0001-true]","tests.bdd","Thu Dec 04 10:51:25 UTC 2025","passed","Thu Dec 04 10:51:27 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1894","test_check_if_two_strings_are_anagrams_part_2[A decimal point-Im a dot in place-true]","tests.bdd","Thu Dec 04 10:51:56 UTC 2025","passed","Thu Dec 04 10:51:58 UTC 2025","","test_anagram_ui","",""
"Test API case insensitivity","1","Test API with case sensitivity","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","1970","test_check_if_two_strings_are_anagrams_part_2[aaa-aaa-true]","tests.bdd","Thu Dec 04 10:52:35 UTC 2025","passed","Thu Dec 04 10:52:37 UTC 2025","","test_anagram_ui","",""
"Test API with repeated characters","2","Test API with repeated characters","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2196","test_check_if_two_strings_are_anagrams_part_1[11-11-true]","tests.bdd","Thu Dec 04 10:50:52 UTC 2025","passed","Thu Dec 04 10:50:54 UTC 2025","","test_anagram_ui","",""
"Test API with missing required fields","2","Test API with missing fields","tests.api","Thu Dec 04 10:49:53 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2023","test_check_if_two_strings_are_anagrams_part_2[Z\xfcrich-hcir\xfcZ-true]","tests.bdd","Thu Dec 04 10:52:16 UTC 2025","passed","Thu Dec 04 10:52:18 UTC 2025","","test_anagram_ui","",""
"Test API with numeric strings","2","Test API with numeric strings","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2147","test_check_if_two_strings_are_anagrams_part_2[HeLLo-oLLeH-true]","tests.bdd","Thu Dec 04 10:51:51 UTC 2025","passed","Thu Dec 04 10:51:53 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","2077","test_check_if_two_strings_are_anagrams_part_1[a gentleman-elegant man-true]","tests.bdd","Thu Dec 04 10:50:37 UTC 2025","passed","Thu Dec 04 10:50:39 UTC 2025","","test_anagram_ui","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part2.feature: Check if two strings are anagrams (Part 2)","2146","test_check_if_two_strings_are_anagrams_part_2[Dormitory-Dirty room-true]","tests.bdd","Thu Dec 04 10:52:15 UTC 2025","passed","Thu Dec 04 10:52:17 UTC 2025","","test_anagram_ui","",""
"Single character inputs should fail min-length validation","2","Test API rejects single-character inputs","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","1082","test_check_if_two_strings_are_anagrams_part_1[1-1-error]","tests.bdd","Thu Dec 04 10:51:00 UTC 2025","passed","Thu Dec 04 10:51:01 UTC 2025","","test_anagram_ui","",""
"Single character inputs should fail min-length validation","2","Test API rejects single-character inputs","tests.api","Thu Dec 04 10:49:54 UTC 2025","passed","Thu Dec 04 10:49:54 UTC 2025","TestAnagramAPI","test_api","",""
"/__w/smbc_test/smbc_test/features/Anagram_Checker_Part1.feature: Check if two strings are anagrams (Part 1)","788","test_check_if_two_strings_are_anagrams_part_1[a-a-error]","tests.bdd","Thu Dec 04 10:50:47 UTC 2025","passed","Thu Dec 04 10:50:48 UTC 2025","","test_anagram_ui","",""
